Date,Open,High,Low,Close,Volume
26/06/20,607.8292138,612.2763354,585.9677028,593.5842896,10672470
29/06/20,582.1744194,592.6858701,574.1186037,587.9841919,10102710
30/06/20,597.946572,603.3021271,580.5572246,583.4870605,9766720
01/07/20,580.7769315,618.3906664,579.2446575,615.8501587,17242340
02/07/20,618.9046554,625.5978808,610.1900277,617.791626,15292260
03/07/20,620.9061635,622.7329624,611.7223303,613.8585815,8330750
06/07/20,620.6066851,630.988359,615.0164967,627.3947144,12201780
07/07/20,631.1880573,661.8041055,626.4015066,657.8012085,20073540
08/07/20,658.8393124,666.8252435,635.8697685,639.4135132,14003560
09/07/20,641.9191662,662.6326767,636.3789382,655.7647705,13227850
10/07/20,650.3542543,663.3313921,642.9672438,647.2397461,12206400
13/07/20,656.2439402,658.0806703,638.8745149,645.008728,8107250
14/07/20,644.8639564,644.8639564,620.0077207,623.2470093,11287050
15/07/20,630.8885081,642.8524156,609.2266595,615.7601318,9813900
16/07/20,618.9096677,626.8955989,605.4334088,625.3882446,8304120
17/07/20,628.8870627,637.1624616,626.895576,635.0411987,5700380
20/07/20,638.8745299,662.333204,636.878047,660.8508301,12218330
21/07/20,667.7037231,669.81999,632.730301,637.3122559,18624970
22/07/20,658.7395687,658.7395687,625.9971999,633.6237793,21580510
23/07/20,635.8748684,644.3599216,630.2048638,637.0128784,9248500
24/07/20,629.6857009,634.382444,621.4053051,625.9273682,8746470
27/07/20,626.7957858,630.3944265,612.500962,616.234375,6562030
28/07/20,616.4140317,637.6116721,616.314232,633.1645508,8378220
29/07/20,631.2977885,641.3700706,628.1483687,631.7470093,7645410
30/07/20,636.6034383,640.9707442,614.9166695,616.673584,6100800
31/07/20,620.9061508,629.3912027,610.9237368,619.4986572,7497100
03/08/20,621.2056699,621.2056699,604.9343458,609.2417603,5095980
04/08/20,614.9267257,621.7047632,606.1222288,615.116394,6165030
05/08/20,621.4052811,633.3841781,617.7517444,623.1072998,6954490
06/08/20,626.8906481,635.8798174,623.1023388,628.4628906,6261130
07/08/20,627.3947043,648.8568939,623.9008595,645.5776978,8257710
10/08/20,649.8501135,655.8445576,635.5802707,639.1539917,6052400
11/08/20,643.8657346,648.4576209,637.9760857,642.9024048,4306670
12/08/20,638.8745536,638.8745536,630.3994931,634.6020508,3854220
13/08/20,638.8745079,642.0688926,631.2978287,633.8833008,3905850
14/08/20,637.8762893,638.8745307,617.9114602,623.5714722,4217200
17/08/20,628.8921492,630.7987637,619.0095339,625.8075562,4359390
18/08/20,627.8938508,636.3789028,623.1023041,633.1895142,4571440
19/08/20,636.3789167,641.3701239,627.1950833,628.7973022,4928450
20/08/20,624.4000401,630.2896891,622.0092323,627.8389893,3149380
21/08/20,633.493986,635.4804767,624.9041379,627.1351929,3032040
24/08/20,630.2746292,644.349808,628.3130581,638.9193726,5861090
25/08/20,642.8623977,651.0529846,638.9742284,649.116394,7483450
26/08/20,652.3508121,668.8217967,650.9283302,655.2856445,10013470
27/08/20,659.3334478,659.3334478,647.6091074,651.9265137,4618820
28/08/20,656.8428184,663.830508,650.3542496,653.4038696,4901660
31/08/20,659.2884923,665.8269608,612.4210502,617.9462891,11799190
01/09/20,623.9008662,638.5500464,613.5740884,634.8416138,8073470
02/09/20,635.5802845,640.3718308,624.3999691,635.3856201,4439950
03/09/20,637.8762659,644.3648351,628.8920931,634.4373169,3942650
04/09/20,623.9009014,641.1654701,619.009494,626.6160889,5443800
07/09/20,631.2878483,633.8083712,620.1075331,625.2634277,4985730
08/09/20,628.7923244,631.8868485,620.1126075,622.3286743,3917540
09/09/20,619.7881228,620.9061483,597.1080466,601.6201172,9297500
10/09/20,606.8309804,618.1110962,603.2222865,611.8471069,5316080
11/09/20,611.7772564,616.3741998,606.9308136,611.7623291,4654850
14/09/20,614.7170345,618.31074,608.028805,610.1401367,4161420
15/09/20,611.9219583,614.8168826,601.6849882,610.4794922,4929870
16/09/20,613.0799276,622.8976539,609.0420581,613.5141602,4032700
17/09/20,610.8139393,611.2880796,597.9565853,599.6436157,5192360
18/09/20,602.9428225,604.9343093,585.2140449,587.8094482,8563830
21/09/20,588.563146,589.9507162,562.109747,570.220459,4921220
22/09/20,570.2204411,574.5877474,553.5248774,567.2307129,6452290
23/09/20,570.4948759,574.6875013,554.5230159,563.671875,4600880
24/09/20,557.018765,559.015248,539.0504178,541.6159058,4987220
25/09/20,549.0327695,589.5763342,542.060068,579.3094482,9783460
28/09/20,585.1342235,602.9378831,580.9765695,597.5423584,6722010
29/09/20,602.1142742,603.8861771,582.2293216,586.6365356,6344350
30/09/20,587.4650834,591.8573701,580.9765141,584.2058105,3755980
01/10/20,589.6612178,609.4064013,588.468312,604.2954102,6807520
05/10/20,607.9289683,615.8649991,584.749834,587.0806885,7379100
06/10/20,594.6524437,600.7416922,587.9642138,598.4856567,6060920
07/10/20,590.9588929,592.7557152,580.9764792,589.4865112,5812230
08/10/20,593.953682,602.2590585,584.1958471,586.1624146,5889720
09/10/20,587.4650887,600.3424277,585.9677265,590.4797974,6593340
12/10/20,595.7006386,598.9449236,588.0640664,590.2352905,4014350
13/10/20,588.9624507,590.409913,581.4756399,585.7331543,3656370
14/10/20,585.9676439,613.4192797,584.4752781,608.9321899,10295350
15/10/20,611.422913,615.7153392,586.9759887,588.8676758,7819790
16/10/20,592.9254336,596.9483758,585.5683991,594.1832275,4762450
19/10/20,598.9447962,602.733105,591.4679784,597.0581055,3796850
20/10/20,596.1497767,601.4404439,590.085448,594.1383057,3111220
21/10/20,595.7005289,599.9430546,572.5014095,589.3766479,6055610
22/10/20,583.7715568,606.9307694,583.5669002,586.3071289,12299030
23/10/20,592.4413068,595.1515591,581.3608512,582.1295166,6468960
26/10/20,586.2321932,586.2321932,563.5072153,569.0923462,7831170
27/10/20,568.9975361,579.6288302,562.2095075,565.7282715,15507570
28/10/20,566.8014699,573.2900392,559.5143197,563.2427368,6587900
29/10/20,563.0081639,567.7997105,559.7339027,561.4060059,9808110
30/10/20,564.006383,567.0011071,550.1357994,556.369812,5263380
02/11/20,559.1549844,571.4932342,555.0222501,569.142395,4913990
03/11/20,574.1884641,579.9782521,568.66816,573.3499146,5755360
04/11/20,573.3499537,582.8732163,570.5898014,580.1629639,5909610
05/11/20,584.4703187,606.9906415,583.4970578,604.4501343,8486730
06/11/20,601.4405071,633.8833561,601.4405071,627.5395508,15593390
09/11/20,633.8832369,642.767609,624.6495047,627.2299805,9681560
10/11/20,643.8657066,672.1908065,629.9951228,667.5889282,21704380
11/11/20,667.8235544,696.5479776,657.4568069,693.258728,25424690
12/11/20,693.1738879,704.7584604,683.8602782,701.3843994,12809160
13/11/20,692.7794929,728.7161813,692.3702407,724.8330078,16545740
14/11/20,733.7074809,743.0909751,723.7250662,732.2650146,3164850
17/11/20,734.8054525,739.4572914,723.8247974,735.2396851,11725440
18/11/20,735.9035784,783.1203849,730.7526186,777.625061,14756370
19/11/20,777.6250233,818.547923,773.637054,780.9641724,33870400
20/11/20,782.9207016,857.3545725,782.9207016,852.7576904,41104120
23/11/20,869.468226,896.6852914,860.5838535,875.8919067,36075870
24/11/20,880.4389449,889.2334494,867.9809114,884.4119263,17898620
25/11/20,892.4278347,899.3157249,862.7551327,870.2419434,19861530
26/11/20,872.4630235,882.6450984,865.5751331,879.1212769,12622340
27/11/20,882.9395003,891.8737728,866.4735137,874.3396606,14193500
01/12/20,878.4523921,881.3323281,869.7327685,873.1168213,6942830
02/12/20,873.4611456,886.3883828,864.6416617,878.671936,8849690
03/12/20,881.5469692,917.5036445,879.5604786,909.8022461,14370480
04/12/20,914.2893681,921.8260788,895.4225803,903.6530762,10624430
07/12/20,904.8060474,911.2946166,893.9850836,903.6031494,7074050
08/12/20,904.0074149,906.4032187,888.5346727,895.3626709,5831470
09/12/20,899.7948562,905.9040888,893.5258708,899.4804077,4518180
10/12/20,899.4803735,905.8042546,892.327996,901.2971802,4667260
11/12/20,905.1054496,912.2927995,893.5258133,897.9230957,5514560
14/12/20,905.0855056,905.0855056,887.9507139,891.7789307,4448840
15/12/20,890.9305205,932.2477499,885.4401923,928.0601196,11245270
16/12/20,935.3122916,943.3381306,919.5799972,924.1419678,7611700
17/12/20,924.1419603,938.3369238,919.1806689,927.7755127,5507380
18/12/20,923.363353,929.8619146,910.895327,919.9393921,4803330
21/12/20,917.2839869,922.874114,855.4579122,883.1191406,7132850
22/12/20,883.4436645,894.8036568,860.6038957,892.3130493,7832960
23/12/20,888.4347731,912.3925647,886.4382904,899.7398682,5754540
24/12/20,906.7624909,910.7904288,894.8334946,897.6735229,4983970
28/12/20,904.8708775,909.8969959,894.9233756,897.9230957,3449940
29/12/20,902.4202549,904.0174169,888.1803262,896.0264893,4066010
30/12/20,898.4173371,900.5086238,890.531205,894.5940552,4910740
31/12/20,893.326301,901.4120324,882.4454448,889.0687866,4760500
01/01/21,891.4295911,894.2945391,882.4454183,885.4850464,2881010
04/01/21,892.4278657,904.9058839,882.6201311,888.3101196,6133060
05/01/21,888.439807,890.4312936,872.1584928,880.5337524,4862140
06/01/21,888.4348475,888.4348475,862.0812502,877.0898438,5991930
07/01/21,880.448917,905.3051523,879.650336,897.2193604,6016480
08/01/21,902.0109071,924.8706596,893.226395,915.5470581,8242610
11/01/21,918.4819229,924.5712322,893.9252079,897.0297241,5424440
12/01/21,898.8166104,905.3949873,890.6809183,894.3245239,5770450
13/01/21,898.8964,901.4119878,869.4832511,877.8185425,5140780
14/01/21,879.8500345,891.4246149,865.9744541,873.1967163,5684370
15/01/21,873.9403682,881.0678265,859.4858521,862.0912476,5196510
18/01/21,862.0912426,862.0912426,825.9149839,833.9907837,6344360
19/01/21,838.5228372,896.2211822,838.5228372,890.8456421,13797180
20/01/21,892.2281324,900.9128446,882.2457186,892.2531128,7864960
21/01/21,897.9181845,937.2339338,893.4759978,903.6880493,16453770
22/01/21,905.404961,919.7297009,894.9434105,905.5047607,8398220
25/01/21,912.7919424,932.8465776,906.4031732,918.2722778,7811220
27/01/21,914.8882396,926.8621402,902.6148787,911.0050659,6166310
28/01/21,900.4136702,919.9043564,880.2092757,893.9550781,8447360
29/01/21,902.604939,909.3330767,866.0293575,870.7410889,7273520
01/02/21,873.4612979,982.1598277,862.2809811,970.4703979,15653650
02/02/21,981.041655,997.2430924,929.8618024,945.9634399,13943900
03/02/21,954.4785392,962.2348949,941.8757406,951.9280396,6235450
04/02/21,949.3275774,974.2836125,945.3845116,968.3490601,6047270
05/02/21,976.2800572,992.2519191,953.9194262,970.5101929,9225610
08/02/21,973.2853385,1009.222028,972.0924327,1000.342651,9858550
09/02/21,1004.929616,1005.029416,986.4621502,992.416626,5126070
10/02/21,988.3588267,1033.639044,988.3588267,1020.996338,14306670
11/02/21,1008.722943,1039.957955,1008.722943,1019.868286,7155380
12/02/21,1023.197448,1031.298167,1015.011856,1026.072388,3802850
15/02/21,1031.203361,1056.039612,1026.192169,1051.91687,5364060
16/02/21,1048.153472,1051.347795,1034.277892,1044.220459,3586040
17/02/21,1040.16759,1048.033737,1009.441689,1016.773804,5822590
18/02/21,1029.186892,1029.186892,1011.717667,1018.10144,4347410
19/02/21,1013.214992,1040.931178,1012.216751,1023.242371,6233430
22/02/21,1021.200929,1023.117596,994.2634002,998.3012695,4269080
23/02/21,1003.332396,1017.707096,991.1688272,999.1048584,3426100
24/02/21,1001.236125,1023.197436,999.7437587,1018.166321,2699760
25/02/21,1032.181783,1035.970154,1011.378402,1024.640015,3548020
26/02/21,993.2502192,1009.691226,958.3117693,963.163208,8465050
01/03/21,978.1767646,983.1280029,959.6793224,975.6861572,3224370
02/03/21,983.2677488,994.7475246,976.1901907,985.9630127,2970010
03/03/21,990.8944012,1042.658192,987.3006954,1037.731934,5041220
04/03/21,1013.215041,1026.192179,1006.002771,1011.213562,4121170
