Date,Close,High,Low,Open,Volume
2015-06-25,1829.5040283203125,1839.0160228523855,1799.5783547595593,1799.5783547595593,1835900
2015-06-26,1836.8233642578125,1847.7485455968626,1812.2546013380174,1830.5649457556813,408400
2015-06-29,1812.09033203125,1821.5507459437079,1786.6765665861114,1803.010352041073,425730
2015-06-30,1839.175537109375,1849.804876318699,1807.5643341449056,1810.3578124737685,577540
2015-07-01,1911.0694580078125,1920.2387290678832,1848.969210037526,1853.7580465350409,1219040
2015-07-02,1996.081298828125,2003.8091856420594,1915.5439262932525,1915.5439262932525,1601620
2015-07-03,1903.8626708984375,2024.001837051516,1896.2943403738473,2008.8793892601211,1986580
2015-07-06,1909.3748779296875,1929.1593923024561,1868.617895724173,1887.3742411915,951730
2015-07-07,1912.0272216796875,1929.5252327151138,1896.7639016387566,1922.3984299210156,570230
2015-07-08,1923.2950439453125,1935.5019405484136,1889.7261929098372,1896.76863325778,719440
2015-07-09,1938.1923828125,1944.8026942863942,1923.9992978819735,1929.6240803450728,535190
2015-07-10,1949.8214111328125,1953.1032981069359,1933.3844667318178,1946.060858330108,447180
2015-07-13,1986.921142578125,1991.6021187703475,1953.2911976519943,1953.2911976519943,530250
2015-07-14,1950.6522216796875,1990.1886853074514,1943.7131726225055,1990.1886853074514,595940
2015-07-15,1945.436767578125,1954.9770745551562,1934.7933282199554,1950.7516098732876,405100
2015-07-16,1979.2777099609375,1986.5315146686585,1945.5913728466169,1948.4083487725532,414520
2015-07-17,1981.3341064453125,1993.4800230271903,1965.5168136590864,1993.4800230271903,270490
2015-07-20,1995.1748046875,2001.7337645847738,1971.8831726395838,1989.7240203920373,354460
2015-07-21,2004.593017578125,2030.100772801981,1995.358067624519,1995.4520585261419,620990
2015-07-22,1982.18408203125,2012.729521878885,1947.0000763311723,2008.0345614826197,1130050
2015-07-23,1928.5206298828125,1977.7989121184507,1911.9004025689062,1977.7989121184507,677200
2015-07-24,1888.674560546875,1934.1310838059107,1882.6790870524273,1916.4828013336678,813960
2015-07-27,1816.757080078125,1874.2280445589329,1808.893022025429,1868.7020674320602,1163350
2015-07-28,1830.9779052734375,1843.710691115787,1796.5263456976213,1825.869844092003,849090
2015-07-29,1807.2076416015625,1852.044513660522,1798.2778177033263,1840.4244866085926,842570
2015-07-30,1786.70947265625,1835.823389116308,1775.4368681728308,1821.0812593381752,877940
2015-07-31,1790.7703857421875,1807.568966070085,1755.4455119324064,1799.5781351262137,1033940
2015-08-03,1791.8880615234375,1831.0345869819475,1787.4841289897315,1831.0345869819475,632610
2015-08-04,1894.7076416015625,1906.1538999026006,1779.8688657237255,1794.2260911368523,1375040
2015-08-05,1931.187255859375,1945.4974851523943,1883.711878673179,1923.055667450412,1188320
2015-08-06,1931.7275390625,1941.178439653959,1913.2199265849383,1930.5677829354881,449180
2015-08-07,1937.2861328125,1950.1924590811827,1918.290342349515,1933.3845934109704,359450
2015-08-10,1912.2196044921875,1949.3379856229594,1896.7638329093406,1934.3235127689316,366400
2015-08-11,1893.3131103515625,1926.8022986884853,1860.1432618420904,1914.5109247771286,462080
2015-08-12,1863.819580078125,1890.1911370822802,1852.9131957769264,1885.5055755745095,375670
2015-08-13,1868.84765625,1903.149062071451,1860.1666796552424,1865.8241294708816,439660
2015-08-14,1934.3800048828125,1941.8215626795836,1873.7680226027571,1882.491295369546,551230
2015-08-17,1940.408203125,1948.4084334420015,1910.6610002433326,1937.140529248602,402480
