Date,Close,High,Low,Open,Volume
2017-11-17,336.698486328125,360.5389995778372,299.9606310850841,302.89184246376567,168836552
2017-11-20,347.20196533203125,350.6705532522589,336.1122105607222,336.7961717535267,14650240
2017-11-21,376.4652099609375,409.29478108266187,344.4173130431959,348.2278816069179,43078194
2017-11-22,386.1382751464844,398.64476567180293,378.02857207177937,379.1033555898518,15227642
2017-11-23,366.2548828125,383.01163592045486,362.590868438261,381.0574949208607,12300150
2017-11-24,362.1999816894531,374.21793476927576,357.7054522273547,367.42728407805777,9463228
2017-11-27,371.6287536621094,375.6835900883144,362.4931389408704,362.4931389408704,3832223
2017-11-28,373.4363098144531,377.5399875049396,369.4303153073565,374.21795418850155,2409447
2017-11-29,369.13720703125,375.87901704435734,367.4762051436775,373.63173710071356,1657909
2017-11-30,362.9815979003906,371.09126904883084,362.2976367982157,371.09126904883084,2536960
2017-12-01,364.2029724121094,370.8470388549404,359.56188825662304,365.1312011703349,1904781
2017-12-04,354.48114013671875,366.30369830527945,353.6994957197161,365.4731824760746,1323453
2017-12-05,354.04144287109375,357.51003064321145,348.9606651873238,352.7223919514784,1806017
2017-12-06,359.9039001464844,363.1770920623031,350.3285920074054,352.6247134897155,3331373
2017-12-07,379.39642333984375,380.95974193906915,361.56488858933574,361.56488858933574,3350792
2017-12-08,380.3735046386719,386.7244624030636,376.7583619557888,381.0574658635048,2494845
2017-12-11,372.06842041015625,383.2558891394443,370.3585470997827,378.12626920832366,1029719
2017-12-12,374.9996032714844,378.1262404425828,368.40437814748583,372.16610510770124,2564559
2017-12-13,372.06842041015625,380.3246777502325,369.8211702722235,377.5888923807645,747787
2017-12-14,375.4881591796875,377.14919085930615,368.3555568755399,374.0714249285527,1261422
2017-12-15,373.9781188964844,383.1461780213423,372.7034282903414,380.44969180366166,1698848
2017-12-18,370.1050109863281,375.84114877539145,365.00618859191604,372.60537720598546,1399027
2017-12-19,367.6046447753906,373.5369330339689,365.0062183127776,370.6443264532705,1641589
2017-12-20,367.8497619628906,370.350158187859,364.2707951287388,370.1050230632771,2251770
2017-12-21,368.73223876953125,374.37034657899636,367.70268322598685,371.8699803025481,1448962
