Date,Close,High,Low,Open,Volume
2015-06-25,154.76004028320312,156.29599635606405,153.47181540260777,153.89296409966286,10481764
2015-06-26,152.57998657226562,154.76005529691892,152.13405904251974,154.76005529691892,5303367
2015-06-29,153.5709228515625,154.0663966248059,150.49901040635146,151.2174366041666,9358834
2015-06-30,156.1473846435547,156.98968218332487,152.62954440300112,153.69480572457144,11208213
2015-07-01,155.37936401367188,156.76668128259837,154.83434408507796,156.19689390656274,8522590
2015-07-02,156.09780883789062,157.21261619538254,155.32982514387297,155.6271025697081,6318825
2015-07-03,156.3703155517578,157.01442801474462,154.7600457346982,155.72621442917844,4932244
2015-07-06,157.7576446533203,157.88151593320316,154.58663968391303,155.03256721916458,4255447
2015-07-07,157.2373809814453,158.20354960965923,156.61804735123948,157.88149340025458,7314093
2015-07-08,155.05731201171875,156.568500579983,153.29839226029915,156.1473518984156,11181192
2015-07-09,153.89297485351562,156.0234972770994,153.52137236894654,154.98301485646914,6463005
2015-07-10,153.546142578125,154.43798622316243,151.8863152157119,153.1002150854027,7216086
2015-07-13,155.87486267089844,156.76670638935278,153.07544889686116,155.08211143889366,6378112
2015-07-14,154.7352752685547,156.8162514900589,153.9177565910978,155.55280528641964,5262649
2015-07-15,155.5775604248047,156.17212663252283,154.26456808221553,154.26456808221553,5476899
2015-07-16,157.53469848632812,158.50086736037989,154.7352957033965,155.9739746193918,5621997
2015-07-17,159.68997192382812,160.4827231152376,157.38603204042727,157.83195954702342,5906158
2015-07-20,158.7981414794922,160.25977271214742,158.1540289564887,159.44225400249567,4762983
2015-07-21,155.2802734375,159.7642701581643,154.83434597404536,158.79811288802338,6807573
2015-07-22,155.82530212402344,157.53466436898364,153.94251103308378,154.63616971496606,7761358
2015-07-23,156.12258911132812,157.28694280210604,154.58663293752733,156.12258911132812,5422179
2015-07-24,155.85006713867188,156.3703083068553,154.83435225105302,156.07303087943816,4043730
2015-07-27,154.4132080078125,155.2555054168372,153.4965969099958,154.33889431902048,5118397
2015-07-28,154.19024658203125,155.52801774490837,153.37272795056728,154.56184905280782,6543582
2015-07-29,150.6228790283203,154.58663512313655,148.93827276516646,154.09116135863152,9357954
2015-07-30,156.5437469482422,157.48513693592173,148.64100186133564,150.62288566628962,19974736
2015-07-31,161.523193359375,162.21685201722823,156.22166662175817,157.5346589118206,16320411
2015-08-03,164.2730712890625,165.2392286431998,161.07728776421783,161.52320392603335,14353090
2015-08-04,163.45553588867188,164.27306583547085,160.80477243445455,164.22350825650688,9935278
2015-08-05,164.39691162109375,165.01625656039243,161.82047341652708,163.4555218290796,5709988
2015-08-06,161.64707946777344,164.00056563096504,160.5322720231681,163.77760187396242,8460196
2015-08-07,160.75521850585938,161.32500589221004,159.5413187086747,160.53225477281583,4471840
2015-08-10,159.0210723876953,162.1425420905966,158.22832123754446,160.77999219158193,5584849
2015-08-11,158.59994506835938,159.49180015533207,156.74193253784716,158.59994506835938,5315647
2015-08-12,156.94012451171875,158.55039443330185,156.568522015906,158.55039443330185,11926686
2015-08-13,156.741943359375,158.4017710253367,150.1274228302457,157.26219597616367,6644727
2015-08-14,157.63377380371094,158.67425619340634,155.87485391699119,157.31171757063234,7597824
2015-08-17,157.01443481445312,158.45129852324723,156.32077608122813,158.20356731152685,4328919
2015-08-18,155.9987335205078,157.85674612242147,154.8839259593596,156.81626360151338,9079849
2015-08-19,157.01443481445312,157.55945482064593,153.1002249672314,155.57757110565905,7373896
2015-08-20,163.1830291748047,163.67850291070434,156.74191596973856,157.60899217246111,18008401
2015-08-21,163.87669372558594,164.14920372304945,159.9129377179526,162.9848500414194,17768257
2015-08-24,158.64947509765625,163.2573547746841,156.37031404920717,159.07063514590706,16485139
2015-08-25,158.50083923339844,161.5975303036544,154.8343607258691,159.56610041722692,21275217
2015-08-26,157.3860321044922,158.97153448795657,155.37938100480784,157.36126465434208,16155688
2015-08-27,161.37454223632812,162.29116456020458,156.74189572420218,160.284513766631,20038834
2015-08-28,162.01866149902344,163.1830150381728,160.87907540729938,163.1830150381728,9725322
2015-08-31,161.10205078125,162.76187813335474,159.34313095146845,160.90386582589633,9634683
2015-09-01,156.2960205078125,160.48274067629603,155.72623300735125,159.78908189035715,9470865
2015-09-02,158.59994506835938,160.0615876405802,156.14737760041007,158.00539013092228,13014679
2015-09-03,158.55039978027344,160.87910732051247,158.10448357450494,158.22834351701414,10088448
2015-09-04,157.11354064941406,159.29360951902237,155.94918684477875,158.55040448030155,15716596
2015-09-07,155.30506896972656,158.30266781522585,154.16549399767834,156.717165299084,7112326
2015-09-08,155.03256225585938,156.3703221379695,153.74433727562655,155.1316547404299,10240566
2015-09-09,155.77578735351562,156.7667236676371,155.00780348827465,156.19693613754797,6123207
2015-09-10,155.25550842285156,156.46941966096884,153.76909853334448,154.09115476543153,8968275
2015-09-11,155.45370483398438,156.64282594218366,154.66095364838236,155.92439978727236,6712321
2015-09-14,155.40415954589844,156.17213194584014,154.38844460240793,155.4537057865267,7474416
2015-09-15,157.0887908935547,157.50993970691476,154.8343967299366,155.08213933102618,5174854
2015-09-16,159.61566162109375,159.9624966783188,157.16308278931885,157.8815203561944,5589585
2015-09-18,157.5594482421875,162.5141516525808,155.949167082218,161.02774176350357,12828255
2015-09-21,155.70144653320312,157.21263531601025,155.28029779184538,156.7667077826158,6798498
2015-09-22,154.6609649658203,157.68333120841845,153.5957037102776,156.51897746497525,14938507
2015-09-23,156.61807250976562,158.07970374077235,152.10929619423487,152.10929619423487,11655003
2015-09-24,159.81381225585938,160.2101821046233,155.82527828044292,155.9739169737294,14121253
2015-09-28,158.17880249023438,161.02776270846982,157.75765372291062,160.11114013353796,6358347
2015-09-29,158.74859619140625,161.02775748785754,157.06398983631817,158.0301586266462,8298573
2015-09-30,162.91050720214844,163.43074834934617,158.55037040013676,159.54131779903446,13463322
2015-10-01,162.8857421875,165.41263427758085,162.0434448241397,162.0434448241397,6206746
2015-10-05,163.2573699951172,164.24830622235572,161.91959871707965,163.50510121682473,9321171
2015-10-06,169.87188720703125,170.26826849563548,162.91053225796074,164.49603473156122,10720507
2015-10-07,172.0519561767578,173.4144948861425,169.5993774275388,170.41690745741457,10707505
2015-10-08,168.01385498046875,171.80420453693287,166.18062150466974,171.80420453693287,9368313
2015-10-09,170.16915893554688,170.83805021120648,168.55888906463477,168.90571275762252,5534713
2015-10-12,168.8313751220703,172.62171311831315,167.88997397950777,169.97094986354242,6068418
2015-10-13,170.46646118164062,171.38308373892426,168.28639234671152,168.4598098770968,7005234
2015-10-14,170.4912109375,171.25919467776976,169.69845974712246,170.54075717812313,9082618
2015-10-15,173.11720275878906,174.60361262143442,170.2682543021879,170.44166046986453,9495547
2015-10-16,172.84469604492188,173.41448347895022,170.19393249570302,172.4483261222613,9636885
2015-10-19,173.9099578857422,174.40543163136448,171.03623057386645,172.42354798928284,11187712
2015-10-20,172.74560546875,174.03383041241435,172.32445675107627,173.66222793561946,7386676
2015-10-21,172.696044921875,173.41447102530776,172.25011745049832,172.96855489433776,5465787
2015-10-23,177.55165100097656,177.84893977347053,173.46402393754303,173.46402393754303,8724757
2015-10-26,176.63504028320312,178.27008884390185,175.89183536103033,177.79939390524672,7896529
2015-10-27,176.38729858398438,176.85799352486805,175.02476000035233,175.74318613633076,14940123
2015-10-28,175.9909210205078,177.84893325395825,175.39635483772233,175.56977233695284,9712458
2015-10-29,173.4145050048828,176.38732515548315,171.9776411760654,175.94140893713845,7638666
2015-10-30,165.8090057373047,174.1328977473624,163.95099362164868,174.1328977473624,27778047
2015-11-02,167.07247924804688,168.31114663572845,163.4803143387099,164.99150306740344,10326031
2015-11-03,165.90814208984375,167.9147934374592,164.8924270192264,166.87431091363163,3911080
2015-11-04,166.3292694091797,167.56793676059328,165.48697198128804,166.89905684444625,4980087
2015-11-05,167.0476837158203,168.06339858340428,165.11535779491018,165.48696024205523,5388102
2015-11-06,167.3202362060547,168.1873125831906,165.98246478831658,166.30452108037224,4463298
2015-11-09,169.97096252441406,170.44165746055353,163.67849950917162,164.24828692235025,11999874
2015-11-10,166.84950256347656,170.96190836428372,166.05675141422807,168.85615355562408,7228746
2015-11-13,163.40597534179688,165.38785873175325,162.06820433708646,163.7032527471076,18630919
2015-11-16,167.6174774169922,167.96430106505485,163.30688689148914,163.50507183323924,8773749
2015-11-17,172.96856689453125,173.53835432717133,168.01386349049332,169.5498196178758,11572887
2015-11-18,172.34922790527344,173.9842879106362,170.49121548136833,173.90996287751685,9966220
2015-11-19,174.43019104003906,174.90088597349742,172.81992128671465,173.41447614556284,16937770
2015-11-20,170.66461181640625,174.5292749103862,169.9957319629813,174.5292749103862,9858141
2015-11-23,167.09722900390625,170.8627996908998,166.6017666374641,170.11959480082993,8989701
2015-11-24,166.42835998535156,168.26159354147495,164.6446726691014,168.0386411322492,13086351
2015-11-26,169.84710693359375,170.93713554925395,165.90811849850772,166.55223095610995,9415474
2015-11-27,170.61509704589844,170.93715330815843,167.8900082130235,170.63987583856854,5677126
2015-11-30,171.50689697265625,171.82895315262638,168.73227394421335,170.04526611002697,17255164
2015-12-01,171.55648803710938,171.9280905464608,168.95527047164933,171.0362467920991,10126924
2015-12-02,173.11720275878906,173.29062026687296,169.64890929914748,171.43260793856626,4635016
2015-12-03,170.1195831298828,172.3739764339566,169.59934201060605,171.48213289513848,5594215
2015-12-04,166.45314025878906,169.32686775445916,165.98244527352713,169.10391532805698,13623823
2015-12-07,155.35459899902344,166.42834719559158,153.86818923624077,165.9824197305942,50870427
2015-12-08,155.9491729736328,157.6585466787295,153.89297557350605,154.09116054209466,19004238
2015-12-09,157.2621612548828,158.30264357791768,156.19690014301054,158.30264357791768,15074449
2015-12-10,159.1697540283203,159.41748526802544,157.06399879939448,157.31174137950885,8328300
2015-12-11,159.04586791992188,159.76429411833539,156.271232932101,159.04586791992188,9011226
2015-12-14,158.59994506835938,159.73953137926418,157.13831383654707,158.55039882357295,7292185
2015-12-15,160.0120391845703,160.48273417374102,157.55946041010495,158.5503966325481,10089568
2015-12-16,158.17880249023438,160.85434517474565,157.60901498275086,160.0368150932536,7798696
2015-12-17,158.7981414794922,159.41747520988392,156.7171651760367,158.40176018056368,8683828
2015-12-18,157.11354064941406,160.03681455774316,156.7667169235352,158.9963320396976,14226303
2015-12-21,161.79571533203125,162.24164283815324,157.08875442926686,158.55038553860885,8042634
2015-12-22,158.67425537109375,161.2754726722592,158.30265289949867,161.0525089212207,6092220
2015-12-23,159.2935791015625,160.53225770970505,158.5503742047583,159.54132162743505,5272521
2015-12-24,160.38363647460938,160.903877690979,158.84768027654255,160.03680143675766,3658225
2015-12-28,161.62229919433594,162.04345925392656,159.76428680370296,159.8881580765477,9082360
2015-12-29,160.9534149169922,162.5141498190779,160.21020998083847,161.7461660928623,4435326
2015-12-30,161.79571533203125,162.26641028826694,160.65614045702014,161.77094788191755,4799706
2015-12-31,162.4150390625,163.50506755400386,160.21019195181276,161.27545299644925,8033028
2016-01-01,162.2664031982422,163.00960811570042,161.34979211634223,162.31594943671226,1479457
