Date,Close,High,Low,Open,Volume
2015-06-25,385.5586242675781,390.6386740208755,384.468655639058,388.96479108141233,7117466
2015-06-26,391.31982421875,393.79171810592476,388.53649042430015,388.8868484402201,5320284
2015-06-29,385.44183349609375,389.0815564109319,382.46386110429273,384.2156039795796,5690668
2015-06-30,383.1840515136719,386.7264794995291,381.49070939923445,385.383471740043,6212530
2015-07-01,388.2641296386719,391.22261954635223,383.82637101761526,384.99419973267896,6880852
2015-07-02,384.6048889160156,389.82119954480345,383.45651936420774,388.8869271529348,4007568
2015-07-03,385.50018310546875,386.5512335073952,382.26919567397994,384.6048526740246,2695306
2015-07-06,382.7752685546875,384.6048713789433,379.54428096606244,383.4370428221246,4305602
2015-07-07,381.6852722167969,385.3833957109933,381.1013579808711,383.4370149245741,3497418
2015-07-08,372.73199462890625,381.1014336727929,371.6809440435807,381.1014336727929,7024178
2015-07-09,365.14105224609375,376.04078514896224,363.6034066025327,372.7319376605915,8587772
2015-07-10,364.9464416503906,370.6298647312125,363.0584615627329,369.0727599135041,7411522
2015-07-13,369.8707580566406,371.75873795500786,363.60339753801526,366.3088716394371,6531768
2015-07-14,378.08447265625,378.9603440214768,368.06061147643175,371.7587350185006,5367074
2015-07-15,383.0477600097656,383.8068533104719,376.8193411478182,377.5978935055616,4129566
2015-07-16,385.013671875,385.9674034432826,381.2960884243019,384.4881584391794,3472938
2015-07-17,389.996337890625,391.0279292885293,385.0330665133938,385.772700771461,3447978
2015-07-20,389.76275634765625,393.4803389346964,384.3712910195936,389.8211572756407,4377180
2015-07-21,433.1282958984375,447.27848026551015,402.9009809180183,402.9009809180183,38310112
2015-07-22,429.4300842285156,432.87516937303894,419.1142640950754,430.15023575288495,12665660
2015-07-23,427.42523193359375,434.8214791164155,424.3110225934583,429.7414061226942,7710748
2015-07-24,423.3768005371094,430.71464766190115,421.6250575753733,426.4715749476179,4480302
2015-07-27,414.6958923339844,423.51295891916993,412.80786503343364,423.1042474822416,6752244
2015-07-28,413.74224853515625,418.8612406735971,410.39448232354994,415.9416688287532,8476602
2015-07-29,422.5203857421875,425.0895990900172,414.57914196965964,418.0826276764455,7071334
2015-07-30,416.5255432128906,424.3110673850942,411.8542287095685,424.3110673850942,11956598
2015-07-31,419.2699279785156,420.9437870382896,412.632750112941,419.8538422475434,7931012
2015-08-03,420.0095520019531,425.089625601244,416.1167898627476,419.6397586063563,7961012
2015-08-04,411.562255859375,420.00953025647607,409.12927964833585,419.6397368800248,9099054
2015-08-05,422.89019775390625,424.31106541254167,413.3918488041605,413.41133162212776,4753476
2015-08-06,423.1236877441406,430.3447792576256,419.25040910037336,425.86810358013787,7238252
2015-08-07,426.490966796875,428.59306764061455,419.8343537242532,420.22362989831373,4988058
2015-08-10,422.75396728515625,430.675728715277,415.35771923873085,427.42528184079333,3992754
2015-08-11,431.7657165527344,434.7826071713425,426.52992303222516,427.73671729492315,7574406
2015-08-12,445.4876708984375,447.2783318266546,432.48583695336225,434.04294167686675,10168440
2015-08-13,450.7818603515625,454.22694537634214,410.9005308332684,446.49982195444056,9787960
2015-08-14,447.3757019042969,454.94710547838594,444.98164361500403,453.50680245247406,5109066
2015-08-17,444.6117858886719,449.0105780865529,436.9624996646714,447.6675943112446,3107436
2015-08-18,453.25372314453125,458.450550786641,447.6676193117157,447.6676193117157,4150446
2015-08-19,457.6136169433594,461.75937010501787,452.65034581607375,455.4531152097391,6869518
2015-08-20,441.6533203125,454.8692279535893,439.1035422607178,451.1711041490886,8369114
2015-08-21,447.6288146972656,451.9302891838077,435.01625341654085,444.1253280925686,10822142
2015-08-24,425.1090087890625,437.15708577863313,419.873216427474,432.0770133699315,14122684
2015-08-25,422.6177062988281,435.6000577659666,406.5989815340055,428.2038101363389,13735078
2015-08-26,414.4233703613281,427.0359268383043,412.2434334747167,424.2331576296697,11498212
2015-08-27,421.5082702636719,428.242719722984,419.65920839308984,423.5324874091039,15343392
2015-08-28,432.5052795410156,437.89674464085545,428.8265914624666,428.8265914624666,7208820
2015-08-31,426.0238342285156,441.7700357162438,421.3914384726711,441.7700357162438,9917064
2015-09-01,423.9218444824219,433.88730717213315,421.1969106795045,424.3111207399815,9071550
2015-09-02,427.9897155761719,434.04297972707855,424.31107435203194,427.42528407204685,11171830
2015-09-03,427.9507141113281,432.8750667758547,425.2841820617097,432.15491542217086,8590536
