Date,Open,High,Low,Close,Volume
26/06/20,26.68463584,27.15581837,26.32339603,26.79457855,46124379
29/06/20,26.68463212,27.86258826,26.48045437,27.5013485,69975135
30/06/20,29.24472336,29.59025728,27.64270233,27.84688187,186678036
01/07/20,27.84688304,28.05106259,27.50134911,27.86258888,35384595
02/07/20,28.25524476,28.42801085,27.7997681,27.97253418,27362040
03/07/20,28.58506837,30.76821643,28.42800815,30.5326252,205331484
06/07/20,30.84674787,32.52729831,30.46980043,32.10323334,132074268
07/07/20,31.9461733,32.48017914,31.3179288,32.0561142,93081504
08/07/20,31.72627813,33.10841361,31.58492558,32.52729034,68150529
09/07/20,32.22888322,32.33882413,31.25510296,31.36504745,54329937
10/07/20,31.36504393,31.8833439,30.89386149,31.31792641,36404634
13/07/20,31.63205072,31.83623028,30.68968573,30.94098282,32371863
14/07/20,31.192281,31.45928395,30.01432651,30.50121307,57521871
15/07/20,31.25510161,31.28651689,29.96720453,30.18708992,37963695
16/07/20,30.31273758,30.39127039,29.57455396,29.66879082,36942912
17/07/20,29.65307972,30.92527264,29.54313883,30.78391647,30369327
20/07/20,30.78391935,31.38075216,30.2499135,30.39126968,34037145
21/07/20,30.65827279,31.66346112,30.34415234,31.1765728,42519072
22/07/20,31.38075073,31.39645657,30.31273549,30.75250626,26700693
23/07/20,30.78391668,32.51158801,30.64256411,32.19746399,63984771
24/07/20,32.33882148,32.87282731,31.78910982,32.08752441,68255931
27/07/20,32.27599948,32.27599948,30.86245205,31.22369003,34955964
28/07/20,30.53262498,31.16086587,29.95149803,30.32844543,64748145
29/07/20,30.32844798,31.47499255,30.31273854,30.56403923,52234014
30/07/20,30.72109851,30.89386639,29.82585281,30.04573822,36716154
31/07/20,30.09285673,30.39127318,29.44890812,30.10856438,44032875
03/08/20,30.15567961,31.16086797,29.85726319,30.4069767,31139499
04/08/20,30.76821427,31.72628138,30.43838441,31.53781128,51828114
05/08/20,31.71057913,32.1189346,31.05092301,31.53781128,34169139
06/08/20,31.53780962,31.83622419,30.97238858,31.11374474,20002308
07/08/20,31.19227938,31.64775602,30.89386476,31.16086769,23311572
10/08/20,33.12412726,35.77845407,32.7942974,34.01937103,197460327
11/08/20,34.36490376,34.66331833,33.06129744,33.24977112,64308066
12/08/20,33.28118254,34.93032094,33.09270886,34.7575531,86740731
13/08/20,34.86749672,36.24963221,34.44343185,35.95121765,89867817
14/08/20,36.12398914,37.20771029,34.41202708,35.54286575,102780930
17/08/20,36.09257696,36.1082828,34.52196751,34.80467987,45730728
18/08/20,34.8675017,35.55856954,34.45914261,35.08738708,44837076
19/08/20,35.38580838,36.15540558,35.11880542,35.27586746,50101056
20/08/20,34.86750257,35.49574347,34.44343763,35.15021133,34004268
21/08/20,35.33868975,35.65281024,34.80468384,35.2130394,29551281
24/08/20,34.86750199,36.12398735,34.74185165,35.99834061,53662929
25/08/20,36.171106,36.42240668,34.96173813,35.30727386,43986726
26/08/20,35.3700982,35.55857192,34.74185369,35.11880112,36546204
27/08/20,35.13450178,35.38579883,34.49055152,34.64761353,27418104
28/08/20,35.79415943,36.04545649,34.80467703,35.19732666,48606249
31/08/20,35.33868446,35.52715816,32.98277216,33.32830429,42730581
01/09/20,33.61100948,34.14501885,32.79429498,33.90942764,34287075
02/09/20,33.90942775,34.45913936,33.37541838,34.239254,17392587
03/09/20,34.39631643,34.66331932,33.86231065,34.06649017,26656869
04/09/20,33.13983401,34.08219902,33.09271647,33.42254639,29954895
07/09/20,33.57960107,33.97225431,32.88853682,33.17124557,19157754
08/09/20,33.32830051,33.48536251,31.91475329,32.24458313,30300756
09/09/20,31.82052407,32.49588613,31.3179299,31.74199486,34565667
10/09/20,31.93045689,32.26028671,31.09803662,31.91475105,23708142
11/09/20,32.04040162,32.27599281,31.82051627,32.11893082,14088816
14/09/20,33.29688679,34.44343106,32.79429274,33.62671661,53551527
15/09/20,33.31259823,33.61101283,32.65294567,32.91994858,26941557
16/09/20,32.98277612,33.13983456,32.13464615,32.49588776,14635695
17/09/20,32.19746052,32.95135521,32.16604884,32.52729034,21721305
18/09/20,32.66864542,32.8571191,32.10322795,32.63723373,27984618
21/09/20,32.57441491,32.6058266,29.87297034,30.24991417,40827702
22/09/20,30.26562401,30.34415683,28.5850734,28.96202087,48561300
23/09/20,29.22901719,29.99861422,29.00913181,29.48031425,48748803
24/09/20,28.96201549,29.19760672,28.16100494,28.41230202,30841869
25/09/20,28.86777776,29.65308064,28.6950117,29.30754852,19431048
28/09/20,29.52743344,30.87815748,29.48031591,30.61115456,21869313
29/09/20,31.00380571,31.19227581,29.7787303,30.15567589,27336762
30/09/20,30.15567754,30.29703372,29.49602137,30.07714653,14189412
01/10/20,30.23420745,30.65827239,29.84155599,30.18708992,12637821
05/10/20,30.28132159,30.37556023,29.71590413,30.21849823,11784675
06/10/20,30.34415124,30.46979798,29.73161261,30.07714653,19176597
07/10/20,30.10856211,30.29703583,29.49602343,29.57455444,13131330
08/10/20,29.84155836,29.93579522,29.08766706,29.3860817,13561056
09/10/20,29.27613644,29.54314116,28.83636745,29.1504879,12672492
12/10/20,29.22902146,29.84155836,29.08766706,29.3860817,21410115
13/10/20,29.38608076,29.5117293,28.58507016,28.74213219,19966965
14/10/20,28.88348775,29.44890713,28.63219065,28.7578392,22321728
15/10/20,28.82065817,29.04054355,27.59558454,27.7683506,15857307
16/10/20,27.54846595,28.69501032,27.54846595,28.58506584,21800793
19/10/20,28.71071278,28.88348062,27.78405563,28.2866497,22512567
20/10/20,28.00394442,28.61648309,27.97253273,28.2552433,14685903
21/10/20,28.27095003,29.15048986,28.00394529,29.02484131,28952280
22/10/20,29.00913115,29.88867085,28.78924578,29.24472237,28783392
23/10/20,29.48031316,29.60596169,28.94630558,29.08766174,17663049
26/10/20,29.08766557,29.1347831,27.97253273,28.2552433,18531900
27/10/20,28.23953541,28.41230328,27.86258978,28.17671204,12329295
28/10/20,28.17671191,28.28665461,27.5484692,27.72123528,13325832
29/10/20,27.53276367,27.92541696,27.12440633,27.21864319,16816755
30/10/20,27.29716928,28.22383016,27.1558149,27.32858276,27632397
02/11/20,27.5955848,28.14529825,27.4071111,27.84688187,14246079
03/11/20,27.9097058,28.39659406,27.9097058,28.08247185,10505982
04/11/20,28.3494782,28.38089168,27.61129278,27.92541504,10174500
05/11/20,28.08247485,29.35466789,27.97253215,29.18190002,21741264
06/11/20,28.93060361,29.37037259,28.74212991,29.04054451,20163741
09/11/20,29.68449773,29.81014628,28.82066194,29.22902107,24865398
10/11/20,29.2133138,30.23420797,28.91489739,29.96720505,31640469
11/11/20,30.13997243,30.59544906,29.6844958,30.06144142,24266727
12/11/20,30.18708594,30.31273266,29.52742985,29.60596085,32573475
13/11/20,29.49601927,30.54832501,29.13477953,30.37556076,23221539
14/11/20,30.53262232,30.53262232,30.28132168,30.34414864,2843181
17/11/20,30.64256774,30.70539111,30.07714839,30.20279694,13608048
18/11/20,30.2027951,30.87815711,30.06144072,30.32844543,31608804
19/11/20,30.31273336,34.00366353,30.06143811,32.38593674,127231584
20/11/20,33.02989161,34.52196829,32.82571205,34.03507996,111976335
23/11/20,34.09790254,34.25496095,32.82570783,33.29689026,32719695
24/11/20,33.29689643,34.20784977,33.29689643,33.83090591,32900253
25/11/20,33.92514161,34.67903292,33.26548536,33.56389999,37300935
26/11/20,33.73666887,34.33350176,33.56390099,34.20785141,28747059
27/11/20,34.38061434,35.74704422,34.25496401,34.89891434,42740469
01/12/20,34.89891572,35.43292158,34.64761863,35.11880112,32351613
02/12/20,35.18162214,36.12398705,35.04026956,35.66851044,48411381
03/12/20,35.84127655,36.68940637,35.76274734,36.12398529,48553872
04/12/20,36.4066947,37.06635084,35.93551226,36.35957718,46007778
07/12/20,36.39098893,36.67369767,35.91980649,36.10828018,26587011
08/12/20,36.29675701,36.45381903,34.8989154,35.54286575,36642735
09/12/20,36.35957908,38.47990017,36.06116448,36.73652649,147504747
10/12/20,36.68940344,36.68940344,35.32297377,35.93550873,38748615
11/12/20,35.93551291,36.56375737,35.60568663,36.01404572,41079909
14/12/20,36.32816724,37.45900587,36.18681466,37.23912048,75008775
15/12/20,36.87787928,37.47471209,36.81505591,37.1448822,32266752
16/12/20,37.38047181,37.91448122,36.86217184,37.09776306,38725125
17/12/20,37.06635405,37.96160149,36.37528617,37.78883362,56242236
