Date,Close,High,Low,Open,Volume
2015-06-25,761.93212890625,774.56991468642,758.3521267134172,766.5041424723681,1257404
2015-06-26,765.9866943359375,768.9628342194362,754.8154156539107,762.5792313577795,758668
2015-06-29,776.7265625,780.694713463539,749.0787131228007,752.2273924201171,1221747
2015-06-30,790.7876586914062,796.3085619189858,781.5573352611751,782.4199813265848,2318253
2015-07-01,792.1679077148438,798.8102932538903,786.7332477835291,790.7876950074984,1456248
2015-07-02,796.610595703125,801.5708110528933,786.7332867806294,793.46191620301,962649
2015-07-03,797.5164184570312,801.8296494924939,791.0896936838428,795.3598029393,512931
2015-07-06,800.0610961914062,802.260833106674,789.0192371908231,791.0464343643226,595187
2015-07-07,797.3869018554688,800.0180145831181,789.8387484768606,795.0146250793348,715696
2015-07-08,800.2337036132812,814.3379467791085,791.9953909497902,793.6344396576058,1791894
2015-07-09,794.9714965820312,806.4015573158374,787.0783164210501,800.2336693410912,1153644
2015-07-10,776.5972900390625,797.5164616952105,768.8765955366498,797.5164616952105,2198242
2015-07-13,785.6116943359375,788.8897384871124,768.1862352354002,777.0714781839137,1103160
2015-07-14,799.931640625,801.4843929244597,778.7968132192996,785.4391980771524,662369
2015-07-15,801.3983154296875,806.5741926014616,793.9364047796818,799.6730230390962,980533
2015-07-16,808.1699829101562,810.456016150521,796.4380169355705,802.2608781479346,667588
2015-07-17,797.34375,812.5694741585643,795.5753360912182,808.3424873653164,848156
2015-07-20,787.68212890625,803.5548381274887,784.1884227490871,797.084992409876,738505
2015-07-21,768.87646484375,790.9170623531285,751.4510029473561,789.321188115449,4915170
2015-07-22,794.0657348632812,796.2223501127742,768.7470928949306,771.2056132186567,1433553
2015-07-23,780.0475463867188,792.7715732699967,772.240611609019,792.7715732699967,1049783
2015-07-24,782.2473754882812,786.2587004142001,774.3110218267356,780.6946232320889,624104
2015-07-27,776.4677124023438,785.1373475926194,772.0682384728585,781.5573453144243,1305606
2015-07-28,780.47900390625,790.1837718465046,769.048943887728,770.558574456212,1648693
2015-07-29,775.6912841796875,792.814786008162,773.7934524727078,781.6866843362161,1332413
2015-07-30,794.23828125,806.099665221321,775.6913899493891,780.694726839671,1997547
2015-07-31,795.0578002929688,800.7081217259164,787.7684302069189,793.8931964652152,1616033
2015-08-03,784.7491455078125,797.7750801887461,781.9886675355303,794.4970356317964,1813626
2015-08-04,783.3688354492188,788.8466693074528,776.4245454676125,785.4392069731038,2728548
2015-08-05,783.8001708984375,787.4664165685083,780.6946662150718,785.611759173514,2869226
2015-08-06,783.0670166015625,785.353049883679,778.5812462405031,785.0079703744665,1105175
2015-08-07,780.5652465820312,784.1883704727138,777.1578368526283,783.0669411534333,849340
2015-08-10,781.6868896484375,784.145410303211,777.24424057557,780.6948254393905,1089645
2015-08-11,766.2023315429688,781.4280047097169,763.4418532944931,778.9694842089574,1430428
