Date,Open,High,Low,Close,Volume
26/06/20,1435.6480363357364,1462.325597919401,1359.8640485264114,1371.572509765625,3862478
29/06/20,1364.507887509848,1388.7647559129823,1343.0176293249535,1348.7484130859375,911358
30/06/20,1360.5556530216982,1367.916635724407,1327.9497441257533,1333.7298583984375,759369
01/07/20,1333.8780331070332,1337.3856865502134,1295.3437788172744,1303.8905029296875,1066663
02/07/20,1314.116987890174,1351.5644058781227,1310.411770819055,1346.27832,1095777
03/07/20,1355.615487553128,1384.2691676836243,1349.687139939922,1363.3223876953125,1034372
06/07/20,1368.2623583739708,1395.977304636675,1365.100501349897,1393.2108154296875,684284
07/07/20,1391.185375198168,1408.9704155060992,1378.3406238646621,1402.301025390625,750569
08/07/20,1409.9584860215762,1413.9107172367733,1370.633737185355,1377.204345703125,931697
09/07/20,1388.221334256338,1401.0660868152934,1373.7462620577774,1387.2332763671875,534658
10/07/20,1383.280844852453,1422.0126602633145,1380.0696571769026,1385.7015380859375,722285
13/07/20,1398.0522716581038,1425.668558267314,1389.7526830092897,1414.355224609375,769099
14/07/20,1408.921107710679,1437.6242378172685,1401.6589063019444,1424.532470703125,846728
15/07/20,1432.7826090105725,1452.2967507969172,1422.9020308909044,1447.751708984375,821199
16/07/20,1452.3955520064032,1474.132824,1410.501996705099,1419.443848,1040680
17/07/20,1419.5425327018938,1489.0030413356862,1419.5425327018938,1481.296142578125,1195304
20/07/20,1489.7936085941126,1499.5259538637276,1447.7517006907565,1467.3646240234375,1032717
21/07/20,1482.9760413947922,1501.847922082667,1477.1464759957812,1482.185547,731642
22/07/20,1482.0869041052267,1489.0527607995377,1450.7160646349994,1463.4620361328125,477423
23/07/20,1467.266052369143,1516.6689497553093,1460.7448940366774,1513.013184,1015614
24/07/20,1518.5954638900062,1530.8474053491036,1478.1839943262733,1493.992919921875,1481040
27/07/20,1500.8598763734074,1513.3588323169297,1474.2317655214722,1490.3370361328125,442729
28/07/20,1500.2669337084894,1590.0814086221985,1492.9552821288355,1580.1019287109375,1886396
29/07/20,1580.102248176172,1629.702830348816,1562.119641471924,1621.6995849609375,1522653
30/07/20,1617.944742903345,1707.3639790760185,1611.6705996258902,1695.655517578125,2000500
