Date,Close,High,Low,Open,Volume
2015-06-25,296.0971984863281,299.79192364433106,291.8814660818357,294.43931937070226,5190167
2015-06-26,294.8182373046875,298.74977277189305,292.734035198377,294.62875387280013,2127770
2015-06-29,290.5077209472656,291.31298212723794,285.0130486211801,290.4603645471366,1890624
2015-06-30,291.69195556640625,293.1129946765815,288.94461906895714,288.94461906895714,2632153
2015-07-01,294.91302490234375,296.2393514396994,290.36571049492983,292.5446259586657,2854143
2015-07-02,299.4129333496094,302.2076552051374,295.4813975359035,296.00246256396076,8669541
2015-07-03,303.91290283203125,308.6023437177451,302.2076673705624,303.1076704209087,5189498
2015-07-06,303.2497253417969,304.19708466563185,299.6023861628098,300.2655492539391,2853145
2015-07-07,315.51800537109375,317.08117135524094,304.6707586615772,304.86021317615365,7877450
2015-07-08,303.77081298828125,312.0602084794458,302.11293389004834,312.0602084794458,6546522
2015-07-09,298.5603332519531,306.37604893347606,296.14457815120187,306.37604893347606,3521086
2015-07-10,300.4076843261719,304.62341648918573,298.6077071716763,301.97082162057285,2531442
2015-07-13,304.4812927246094,305.04971412321066,297.0919012761322,302.2076360413174,1890469
2015-07-14,299.2708435058594,305.76026149961586,297.47086633889813,305.3339381840469,1960113
2015-07-15,302.82342529296875,303.86552641128645,298.5129516035677,299.27082755628186,2112588
2015-07-16,309.69183349609375,311.681294348628,305.76029711556134,307.89185611946533,3075862
2015-07-17,311.9654235839844,313.29174980794863,303.2497348773101,312.34439045432447,2556255
2015-07-20,311.4918212890625,313.10234415476054,308.460287951029,310.7339451823342,1847655
2015-07-21,305.6654968261719,313.8127932404485,304.10235963829126,313.10227370858337,1927178
2015-07-22,307.4180908203125,308.2707084024609,303.1549739984592,305.4286305212254,1703725
2015-07-23,313.9075622558594,315.80228117225374,307.891823914084,308.55498709926854,3000343
2015-07-24,306.8497314453125,313.00756809853567,305.0497542058245,313.00756809853567,2337434
2015-07-27,297.4234924316406,305.7128871046394,296.2866495977551,305.23920740903947,2359169
2015-07-28,296.9498291015625,300.40768528778875,295.765629797299,297.3761235044279,2415757
2015-07-29,298.13397216796875,299.6497238626128,296.9971294858753,298.13397216796875,2000338
2015-07-30,301.5918884277344,303.1076693386927,298.5129701974912,299.36558792518144,3092912
2015-07-31,307.8918151855469,309.3128543325571,300.7866194504958,302.96553457813195,3265863
2015-08-03,313.2917175292969,314.4285312898513,306.9443989495383,308.8391174615725,2834386
2015-08-04,321.2969665527344,322.3864241884239,312.24969495103403,314.76019182747973,4458398
2015-08-05,321.96014404296875,325.8916803345484,319.78119976382817,323.99696126283595,2486133
2015-08-06,328.4968566894531,330.0599938446136,317.649580498925,323.0495403925119,2426994
